"code","block","trial","input_noise_magnitude","inpnoise_ascending","feedback","SoC","avg_dist_trialwise"
3,3,14,"2","2","negative",3,43.7274659249111
3,3,15,"2","2","neutral",4,35.9292296428022
3,3,16,"2","2","neutral",4,44.7132652016375
3,3,17,"2","2","neutral",3,73.8579115183961
3,3,18,"2","2","negative",3,33.5394026988731
3,3,19,"2","2","negative",3,46.9399235966345
3,3,20,"2","2","negative",4,43.6661199694954
3,3,21,"2","2","positive",4,31.7219133700686
3,3,22,"2","2","neutral",4,41.8750852918243
3,3,23,"2","2","negative",2,89.1835204926827
3,3,24,"2","2","positive",4,52.2894917028725
3,3,25,"2","2","positive",3,67.1219644904261
3,3,26,"2","2","neutral",2,56.6516455055388
3,3,27,"2","2","positive",3,59.0012377840472
3,3,28,"2","2","positive",3,49.7975831634371
3,3,29,"2","2","positive",3,40.9007821649424
3,3,30,"2","2","positive",3,47.6955688471096
3,4,1,"0.5","2","positive",5,26.555356485288
3,4,2,"0.5","2","neutral",4,42.0952284235705
3,4,3,"0.5","2","neutral",5,50.4397161282935
3,4,4,"0.5","2","negative",4,30.5251437150408
3,4,5,"0.5","2","negative",4,30.638840624172
3,4,6,"0.5","2","positive",5,24.7879046625562
3,4,7,"0.5","2","negative",5,21.6926513229038
3,4,8,"0.5","2","neutral",4,47.6191121197193
3,4,9,"0.5","2","negative",4,30.2609401981863
3,4,10,"0.5","2","positive",5,22.9133953654631
3,4,11,"0.5","2","neutral",5,19.5438387235132
3,4,12,"0.5","2","positive",5,39.1774558451924
3,4,13,"0.5","2","positive",5,33.0860537922059
3,4,14,"0.5","2","positive",5,22.3825156858848
3,4,15,"0.5","2","positive",5,18.0181569974199
3,4,16,"0.5","2","neutral",5,30.9756885001627
3,4,17,"0.5","2","positive",5,37.5113776794504
3,4,18,"0.5","2","neutral",5,26.6010041270528
3,4,19,"0.5","2","negative",5,28.3876536923131
3,4,20,"0.5","2","neutral",4,31.3594696631175
3,4,21,"0.5","2","positive",5,36.1525883138011
3,4,22,"0.5","2","negative",4,67.1163883609347
3,4,23,"0.5","2","negative",4,33.9714253868882
3,4,24,"0.5","2","positive",5,26.0974254103664
3,4,25,"0.5","2","neutral",5,29.8692963993225
3,4,26,"0.5","2","negative",5,34.3702671453914
3,4,27,"0.5","2","negative",4,33.728031546047
3,4,28,"0.5","2","negative",4,26.7047757713709
3,4,29,"0.5","2","neutral",5,30.9248911046723
3,4,30,"0.5","2","neutral",5,47.6929370126978
3,5,1,"2","3","positive",4,43.5679976027688
3,5,2,"2","3","negative",4,33.9616920868608
3,5,3,"2","3","positive",4,52.5817454169416
3,5,4,"2","3","neutral",4,34.1275080962191
3,5,5,"2","3","neutral",4,39.6249034924085
3,5,6,"2","3","negative",4,89.6329154720031
3,5,7,"2","3","positive",3,52.9706553534088
3,5,8,"2","3","positive",3,39.2280499594261
3,5,9,"2","3","positive",3,57.6601613666091
3,5,10,"2","3","positive",3,51.4029945369101
3,5,11,"2","3","positive",3,43.7797292339906
3,5,12,"2","3","positive",3,45.5704382350442
3,5,13,"2","3","negative",3,35.0574874803377
3,5,14,"2","3","positive",4,52.2751444593053
3,5,15,"2","3","neutral",3,37.9958795161854
3,5,16,"2","3","negative",3,28.4167714286879
3,5,17,"2","3","neutral",3,64.501255270825
3,5,18,"2","3","neutral",3,32.75914458973
3,5,19,"2","3","positive",4,56.6578659367598
3,5,20,"2","3","neutral",3,45.9526326898179
3,5,21,"2","3","negative",3,47.0645281713718
3,5,22,"2","3","negative",3,34.2453966225026
3,5,23,"2","3","neutral",4,49.2716725790822
3,5,24,"2","3","negative",4,43.3602409539691
3,5,25,"2","3","negative",3,41.4280857608207
3,5,26,"2","3","negative",4,58.2638012884535
3,5,27,"2","3","neutral",3,49.9107515353685
3,5,28,"2","3","negative",3,58.6612260953188
3,5,29,"2","3","neutral",3,57.9700080728356
3,5,30,"2","3","neutral",4,41.177924310969
3,6,1,"0.5","3","negative",5,24.069896973359
3,6,2,"0.5","3","neutral",5,33.015105003666
3,6,3,"0.5","3","neutral",5,31.0664136995051
3,6,4,"0.5","3","negative",4,29.400931542402
3,6,5,"0.5","3","neutral",5,26.2866698456204
3,6,6,"0.5","3","positive",5,26.137218266933
3,6,7,"0.5","3","negative",5,19.4664498553485
3,6,8,"0.5","3","negative",5,32.4875590727408
3,6,9,"0.5","3","negative",4,33.5701618303364
3,6,10,"0.5","3","negative",5,29.0176227464063
3,6,11,"0.5","3","positive",4,24.7952013232165
3,6,12,"0.5","3","neutral",5,19.6862594731453
3,6,13,"0.5","3","neutral",5,23.9006444965215
3,6,14,"0.5","3","negative",6,26.4085760389763
3,6,15,"0.5","3","neutral",5,19.4782116076499
3,6,16,"0.5","3","neutral",5,24.05733109849
3,6,17,"0.5","3","positive",6,30.8584211969336
3,6,18,"0.5","3","neutral",5,40.4566433015961
3,6,19,"0.5","3","positive",5,23.1969045040043
3,6,20,"0.5","3","negative",5,29.4682045864208
3,6,21,"0.5","3","positive",5,38.0642382471394
3,6,22,"0.5","3","positive",5,36.1922864384935
3,6,23,"0.5","3","positive",6,24.4435515883101
3,6,24,"0.5","3","positive",6,27.5091708593553
3,6,25,"0.5","3","neutral",5,33.6945577775711
3,6,26,"0.5","3","neutral",5,44.1022576555882
3,6,27,"0.5","3","positive",6,34.3756688344133
3,6,28,"0.5","3","positive",6,22.0525702955236
3,6,29,"0.5","3","negative",5,32.0932436374892
3,6,30,"0.5","3","negative",5,54.1092123152352
3,7,1,"2","4","negative",4,48.3078936795385
3,7,2,"2","4","neutral",4,37.6021502359171
3,7,3,"2","4","negative",4,43.4452442818263
3,7,4,"2","4","positive",4,50.2870049924255
3,7,5,"2","4","positive",5,40.4712916513716
3,7,6,"2","4","positive",5,25.456740938184
3,7,7,"2","4","negative",4,57.6387452724299
3,7,8,"2","4","neutral",3,33.8402979255417
3,7,9,"2","4","neutral",5,50.9140193452499
3,7,10,"2","4","neutral",4,60.3783750031738
3,7,11,"2","4","neutral",4,43.1019231817033
3,7,12,"2","4","positive",4,37.7041407252017
3,7,13,"2","4","negative",4,41.1706635788653
3,7,14,"2","4","neutral",4,50.8675325432424
3,7,15,"2","4","negative",3,34.0768788245893
3,7,16,"2","4","positive",4,59.9212908927267
3,7,17,"2","4","negative",3,32.8550925895323
3,7,18,"2","4","negative",3,45.2908299472584
3,7,19,"2","4","neutral",4,40.1255059373845
3,7,20,"2","4","negative",3,50.5955312186578
3,7,21,"2","4","positive",3,69.3799578007889
3,7,22,"2","4","neutral",3,61.9783967433438
3,7,23,"2","4","negative",3,42.1935617953643
3,7,24,"2","4","neutral",3,58.5334337739294
3,7,25,"2","4","neutral",3,43.1559534322995
3,7,26,"2","4","negative",3,32.0687070835556
3,7,27,"2","4","positive",4,36.8756285361433
3,7,28,"2","4","positive",4,46.7095047286964
3,7,29,"2","4","positive",3,61.4409000151183
3,7,30,"2","4","positive",3,45.4866899479055
3,8,1,"0.5","4","neutral",5,24.3485341111545
3,8,2,"0.5","4","positive",5,24.6709767742169
3,8,3,"0.5","4","negative",5,28.5982260221533
3,8,4,"0.5","4","neutral",5,34.3672201736545
3,8,5,"0.5","4","neutral",6,19.4659857851157
3,8,6,"0.5","4","neutral",6,27.2999574994991
3,8,7,"0.5","4","positive",6,31.5836816758707
3,8,8,"0.5","4","neutral",5,29.7125049160157
3,8,9,"0.5","4","positive",5,30.1825982574771
3,8,10,"0.5","4","negative",5,30.7945994599337
3,8,11,"0.5","4","neutral",5,30.2181512063827
3,8,12,"0.5","4","positive",6,17.4276839665203
3,8,13,"0.5","4","positive",6,22.5869154557237
3,8,14,"0.5","4","positive",6,28.3429738312853
3,8,15,"0.5","4","neutral",6,23.651378647351
3,8,16,"0.5","4","negative",5,24.0967741902242
3,8,17,"0.5","4","negative",6,27.4448946289478
3,8,18,"0.5","4","positive",6,15.9071663346408
3,8,19,"0.5","4","neutral",6,25.4362806415929
3,8,20,"0.5","4","neutral",6,22.6551139933348
3,8,21,"0.5","4","negative",5,41.8642545493982
3,8,22,"0.5","4","positive",6,24.9393588765088
3,8,23,"0.5","4","positive",6,35.7975612922081
3,8,24,"0.5","4","positive",6,36.1368345195857
3,8,25,"0.5","4","neutral",6,20.6063735400163
3,8,26,"0.5","4","negative",5,25.7344004473583
3,8,27,"0.5","4","negative",6,16.1781362922769
3,8,28,"0.5","4","negative",6,26.1877593165396
3,8,29,"0.5","4","negative",5,31.2711872436469
3,8,30,"0.5","4","negative",5,25.3781353310912
4,1,1,"0.5","1","neutral",5,23.0412353111402
4,1,2,"0.5","1","positive",6,19.7208942994866
4,1,3,"0.5","1","neutral",4,30.8588400172302
4,1,4,"0.5","1","positive",4,28.6228770826314
4,1,5,"0.5","1","positive",5,26.2888573602823
4,1,6,"0.5","1","negative",3,28.5849838979681
4,1,7,"0.5","1","neutral",4,23.4210180055747
4,1,8,"0.5","1","positive",3,36.3034368704394
4,1,9,"0.5","1","negative",3,20.7655300922724
4,1,10,"0.5","1","negative",3,35.5363439171947
4,1,11,"0.5","1","negative",4,15.0337347143166
4,1,12,"0.5","1","positive",4,25.1257543819808
4,1,13,"0.5","1","neutral",5,23.2282965054049
4,1,14,"0.5","1","positive",4,20.614322118965
4,1,15,"0.5","1","positive",6,21.5180465250485
4,1,16,"0.5","1","negative",4,28.7399677122751
4,1,17,"0.5","1","negative",4,19.4091132619338
4,1,18,"0.5","1","neutral",3,30.4895984586132
4,1,19,"0.5","1","neutral",3,30.5967357815718
4,1,20,"0.5","1","positive",4,27.761460963864
4,1,21,"0.5","1","positive",4,21.5459319088978
4,1,22,"0.5","1","positive",5,25.1371896321204
4,1,23,"0.5","1","negative",3,28.405101243877
4,1,24,"0.5","1","neutral",3,33.7404388959542
4,1,25,"0.5","1","negative",4,24.665318461815
4,1,26,"0.5","1","negative",2,30.2566329316423
4,1,27,"0.5","1","neutral",3,22.3555752275654
4,1,28,"0.5","1","neutral",3,35.5860565264315
4,1,29,"0.5","1","neutral",5,20.2233152338269
4,1,30,"0.5","1","negative",5,21.4385098539289
4,2,1,"2","1","neutral",6,42.6883073938845
4,2,2,"2","1","positive",3,24.1944395092704
4,2,3,"2","1","negative",2,42.2115863727663
4,2,4,"2","1","positive",3,46.5560549921582
4,2,5,"2","1","negative",2,49.7477299462707
4,2,6,"2","1","positive",2,27.5661673025543
4,2,7,"2","1","positive",3,46.3485128564491
4,2,8,"2","1","neutral",3,36.0959251844539
4,2,9,"2","1","neutral",2,45.3106541214672
4,2,10,"2","1","negative",2,40.0697805163216
4,2,11,"2","1","neutral",1,56.0905012483911
4,2,12,"2","1","positive",3,43.088536361477
4,2,13,"2","1","neutral",3,41.4115687356496
4,2,14,"2","1","positive",2,49.980998239297
4,2,15,"2","1","negative",2,47.5469944930555
4,2,16,"2","1","negative",2,45.6226235468509
4,2,17,"2","1","neutral",1,42.2572856944024
4,2,18,"2","1","neutral",1,60.0478556783794
4,2,19,"2","1","neutral",2,51.321578048824
4,2,20,"2","1","negative",2,58.7076273755871
4,2,21,"2","1","neutral",1,63.4763849602973
4,2,22,"2","1","neutral",1,53.6882394833931
4,2,23,"2","1","positive",3,44.9105713615211
4,2,24,"2","1","positive",3,23.126120953721
4,2,25,"2","1","negative",2,33.9151542488417
4,2,26,"2","1","negative",2,39.6638442753697
4,2,27,"2","1","positive",3,53.61091937145
4,2,28,"2","1","negative",1,41.3077561857183
4,2,29,"2","1","positive",1,55.27281832167
4,2,30,"2","1","negative",1,48.0821262237653
4,3,1,"0.5","2","positive",4,25.7298400669983
4,3,2,"0.5","2","neutral",4,23.22368761269
4,3,3,"0.5","2","neutral",4,22.3431579918664
4,3,4,"0.5","2","positive",5,30.397183216181
4,3,5,"0.5","2","positive",6,27.3627780415112
4,3,6,"0.5","2","positive",6,22.5712899270819
4,3,7,"0.5","2","negative",6,25.939391188904
4,3,8,"0.5","2","positive",5,20.6029333560237
4,3,9,"0.5","2","negative",5,23.2777468336878
4,3,10,"0.5","2","positive",5,29.4067636175572
4,3,11,"0.5","2","neutral",6,23.2133484230024
4,3,12,"0.5","2","positive",6,34.3729221884378
4,3,13,"0.5","2","negative",5,21.628632357441
4,3,14,"0.5","2","positive",6,22.8556865066942
4,3,15,"0.5","2","positive",5,25.8104011637837
4,3,16,"0.5","2","negative",5,20.823771257926
4,3,17,"0.5","2","negative",5,23.0603020233909
4,3,18,"0.5","2","negative",5,17.2977687673243
4,3,19,"0.5","2","positive",5,19.7906769681383
4,3,20,"0.5","2","neutral",4,33.4173702189977
4,3,21,"0.5","2","negative",4,18.9959034249488
4,3,22,"0.5","2","neutral",4,36.816954858532
4,3,23,"0.5","2","neutral",5,24.0444707996642
4,3,24,"0.5","2","neutral",4,20.8881698251648
4,3,25,"0.5","2","neutral",4,37.9540929195329
4,3,26,"0.5","2","neutral",4,25.8751628234479
4,3,27,"0.5","2","negative",4,21.3188884786713
4,3,28,"0.5","2","neutral",4,29.6672016986151
4,3,29,"0.5","2","negative",4,19.499218682684
4,3,30,"0.5","2","negative",4,22.9494310332214
4,4,1,"2","2","negative",2,49.7727203451988
4,4,2,"2","2","negative",1,56.7243164643177
4,4,3,"2","2","positive",2,28.2636076077254
4,4,4,"2","2","positive",2,44.1463280555383
4,4,5,"2","2","neutral",2,43.1387350487601
4,4,6,"2","2","neutral",2,47.3659951359975
4,4,7,"2","2","negative",1,49.6070223582566
4,4,8,"2","2","positive",1,58.8505365519737
4,4,9,"2","2","negative",2,49.9257771737716
4,4,10,"2","2","neutral",1,48.042047497186
4,4,11,"2","2","positive",2,47.7448976928288
4,4,12,"2","2","positive",2,43.4403836969594
4,4,13,"2","2","neutral",2,32.2568293747429
4,4,14,"2","2","positive",1,50.5089032459363
4,4,15,"2","2","negative",2,29.9028908247363
4,4,16,"2","2","positive",1,47.9369857877347
4,4,17,"2","2","neutral",1,38.7632197489852
4,4,18,"2","2","negative",1,45.0995564049607
4,4,19,"2","2","positive",1,46.667791935625
4,4,20,"2","2","negative",1,41.0234547032717
4,4,21,"2","2","positive",2,71.2219504270546
4,4,22,"2","2","neutral",1,43.0307282993708
4,4,23,"2","2","negative",1,47.939549742212
4,4,24,"2","2","negative",1,60.6204132737003
4,4,25,"2","2","positive",2,50.5461120439581
4,4,26,"2","2","negative",1,55.0422946541428
4,4,27,"2","2","neutral",2,40.4981513787081
4,4,28,"2","2","neutral",1,36.6334705629445
4,4,29,"2","2","neutral",1,50.8548450322222
4,4,30,"2","2","neutral",1,31.9208298782416
4,5,1,"0.5","3","negative",4,18.6250821797002
4,5,2,"0.5","3","neutral",4,23.403787174855
4,5,3,"0.5","3","positive",3,25.393806286155
4,5,4,"0.5","3","negative",4,23.3893755352184
4,5,5,"0.5","3","neutral",4,23.8685670675349
4,5,6,"0.5","3","neutral",4,29.1010807873917
4,5,7,"0.5","3","negative",3,28.5153526118679
4,5,8,"0.5","3","neutral",4,34.3084074338208
4,5,9,"0.5","3","negative",5,24.9655549660108
4,5,10,"0.5","3","positive",4,21.6456182521161
4,5,11,"0.5","3","negative",4,26.4585879648658
4,5,12,"0.5","3","positive",4,29.9971991055636
4,5,13,"0.5","3","negative",4,25.1425290121645
4,5,14,"0.5","3","negative",4,18.1013683867368
4,5,15,"0.5","3","negative",3,23.0475111664133
4,5,16,"0.5","3","negative",3,22.1812715538517
4,5,17,"0.5","3","positive",4,21.1750849422274
4,5,18,"0.5","3","neutral",4,25.5071173375893
4,5,19,"0.5","3","neutral",3,27.5355243846615
4,5,20,"0.5","3","positive",4,22.7895325927232
4,5,21,"0.5","3","neutral",3,23.3619931108355
4,5,22,"0.5","3","positive",3,19.156644100627
4,5,23,"0.5","3","negative",3,29.9888766362545
4,5,24,"0.5","3","neutral",4,30.340244799255
4,5,25,"0.5","3","positive",3,29.895223015989
4,5,26,"0.5","3","positive",3,44.4644007294402
4,5,27,"0.5","3","positive",5,25.5312351175497
4,5,28,"0.5","3","neutral",5,24.3746975463154
4,5,29,"0.5","3","positive",4,44.1123427883904
4,5,30,"0.5","3","neutral",4,21.4591756312106
4,6,1,"2","3","positive",1,62.8274690345814
4,6,2,"2","3","positive",1,47.68337494949
4,6,3,"2","3","neutral",1,45.0165314800771
4,6,4,"2","3","positive",1,39.9394716298749
4,6,5,"2","3","negative",2,30.3069488827357
4,6,6,"2","3","negative",1,38.4760648557245
4,6,7,"2","3","neutral",1,32.4775323397624
4,6,8,"2","3","positive",1,45.029229543494
4,6,9,"2","3","positive",1,42.9593392056661
4,6,10,"2","3","positive",1,47.2949042520457
4,6,11,"2","3","positive",1,42.6003491674661
4,6,12,"2","3","neutral",1,37.6090971874331
4,6,13,"2","3","positive",2,46.9049356859702
4,6,14,"2","3","neutral",1,36.5350825345116
4,6,15,"2","3","positive",2,52.163640424783
4,6,16,"2","3","neutral",1,62.0251496791014
4,6,17,"2","3","neutral",2,31.5191349744914
4,6,18,"2","3","positive",1,64.0642668421842
4,6,19,"2","3","negative",1,37.6503710730926
4,6,20,"2","3","negative",1,53.7541317946055
4,6,21,"2","3","negative",1,42.4453525559612
4,6,22,"2","3","negative",1,43.6543011130296
4,6,23,"2","3","neutral",1,37.2686029792625
4,6,24,"2","3","neutral",2,42.532975438825
4,6,25,"2","3","negative",2,41.7041979922083
4,6,26,"2","3","neutral",2,31.3316225037488
4,6,27,"2","3","negative",2,47.4609725907035
4,6,28,"2","3","negative",1,40.6874480900232
4,6,29,"2","3","negative",1,42.0825090568064
4,6,30,"2","3","neutral",1,55.3776710452272
4,7,1,"2","4","positive",3,47.3231321509803
4,7,2,"2","4","neutral",3,41.6026547091868
4,7,3,"2","4","neutral",3,33.0689914808582
4,7,4,"2","4","negative",3,42.7575009668431
4,7,5,"2","4","negative",2,47.4053350052311
4,7,6,"2","4","positive",3,48.4220611972887
4,7,7,"2","4","neutral",2,58.24780194592
4,7,8,"2","4","neutral",2,61.1902809130478
4,7,9,"2","4","neutral",3,32.5342889220388
4,7,10,"2","4","neutral",2,52.5590383924611
4,7,11,"2","4","neutral",3,39.5754643541527
4,7,12,"2","4","positive",3,43.3377795769644
4,7,13,"2","4","neutral",2,41.3630290122442
4,7,14,"2","4","negative",3,42.1885570171892
4,7,15,"2","4","positive",2,52.1873486451271
4,7,16,"2","4","neutral",3,43.0218285175622
4,7,17,"2","4","positive",1,66.7266734252011
4,7,18,"2","4","neutral",3,32.7941958645479
4,7,19,"2","4","positive",3,45.2403688596052
4,7,20,"2","4","positive",2,46.093830119667
4,7,21,"2","4","positive",3,40.9037658249518
4,7,22,"2","4","negative",2,44.4757598603296
4,7,23,"2","4","positive",3,40.4437226242314
4,7,24,"2","4","positive",2,60.6898546922884
4,7,25,"2","4","negative",2,30.0655071620444
4,7,26,"2","4","negative",3,28.3896164223934
4,7,27,"2","4","negative",2,50.1162460329168
4,7,28,"2","4","negative",1,54.4138184485871
4,7,29,"2","4","negative",3,42.3277454994691
4,7,30,"2","4","negative",1,45.5906275558142
4,8,1,"0.5","4","positive",5,27.0340085909903
4,8,2,"0.5","4","positive",5,33.903979130541
4,8,3,"0.5","4","negative",4,34.909058583138
4,8,4,"0.5","4","positive",4,29.4801106874456
4,8,5,"0.5","4","neutral",5,27.2157875067617
4,8,6,"0.5","4","positive",4,31.3998241958645
4,8,7,"0.5","4","neutral",5,28.6622494794678
4,8,8,"0.5","4","positive",5,18.7415117845991
4,8,9,"0.5","4","positive",6,23.0331081218504
4,8,10,"0.5","4","negative",5,21.9911322273052
4,8,11,"0.5","4","positive",4,24.0201337503296
4,8,12,"0.5","4","negative",5,22.9946358938847
4,8,13,"0.5","4","positive",4,40.0517435149503
4,8,14,"0.5","4","negative",4,29.8367759377358
4,8,15,"0.5","4","negative",5,29.9154609964207
4,8,16,"0.5","4","neutral",4,23.9475338562591
4,8,17,"0.5","4","neutral",6,17.8176612982338
4,8,18,"0.5","4","neutral",6,16.9270806843774
4,8,19,"0.5","4","neutral",6,18.7911741104646
4,8,20,"0.5","4","negative",5,21.9573345462309
4,8,21,"0.5","4","negative",5,20.7172706248867
4,8,22,"0.5","4","neutral",5,20.7851914026619
4,8,23,"0.5","4","negative",4,23.2202754799209
4,8,24,"0.5","4","neutral",5,25.3577878034285
4,8,25,"0.5","4","positive",5,29.8633923526432
4,8,26,"0.5","4","negative",5,26.2420327551293
4,8,27,"0.5","4","negative",5,18.5664555917181
4,8,28,"0.5","4","positive",6,21.5242543822635
4,8,29,"0.5","4","neutral",5,24.5947432410571
4,8,30,"0.5","4","neutral",4,25.8020023400551
5,1,1,"0.5","1","negative",5,26.460128296606
5,1,2,"0.5","1","neutral",4,31.0172445852346
5,1,3,"0.5","1","positive",6,19.6931029673155
5,1,4,"0.5","1","negative",4,32.7339279388775
5,1,5,"0.5","1","positive",4,46.4696459916061
5,1,6,"0.5","1","neutral",6,15.0602914387763
5,1,7,"0.5","1","neutral",2,40.8119704881715
5,1,8,"0.5","1","positive",3,46.9066723397036
5,1,9,"0.5","1","neutral",3,36.4043403433649
5,1,10,"0.5","1","negative",4,37.7763831447413
5,1,11,"0.5","1","neutral",6,22.2337850202346
